car,move
AP,-1
AR,1
AK,1
M,-1
M,1
AQ,-1
L,1
K,1
AR,1
Q,-1
AL,-1
H,-1
H,1
AH,1
N,-1
I,-1
AQ,-1
M,-1
A,1
AH,-1
I,1
AH,1
J,-1
N,-1
C,-1
Y,1
C,-1
G,1
AP,1
AP,1
B,1
J,1
AK,1
Y,-1
AI,-1
Y,1
V,1
AP,-1
N,1
B,1
Q,-1
K,-1
AI,-1
A,1
Q,1
A,-1
A,-1
P,1
G,1
L,-1
U,-1
V,-1
AR,1
AI,1
Y,-1
A,1
AP,1
AP,-1
H,-1
Y,1
M,1
AP,1
J,-1
S,-1
M,-1
AG,1
AQ,1
AN,-1
U,1
Y,-1
AR,-1
AQ,1
S,1
AN,1
AR,1
AR,-1
B,-1
H,1
L,1
G,-1
H,-1
K,1
M,1
A,-1
M,-1
AQ,-1
AB,1
AB,-1
H,1
P,-1
M,1
AR,1
AG,-1
J,1
AA,-1
G,1
AI,-1
AR,1
H,-1
AA,1
H,1
M,-1
AB,1
N,-1
Y,1
K,-1
AI,1
B,1
V,1
AI,1
G,-1
AK,1
AG,1
V,-1
L,-1
G,1
AG,-1
AR,-1
B,-1
I,-1
AR,1
J,1
G,-1
Y,-1
P,1
A,-1
AR,-1
AH,-1
A,1
J,-1
N,1
AL,1
I,1
AQ,1
B,1
H,-1
S,-1
J,-1
A,-1
Y,1
AB,-1
M,1
G,-1
P,-1
AL,-1
AG,1
AH,1
AF,1
O,1
AR,1
AK,1
AK,-1
G,1
C,1
V,1
AK,-1
AB,1
AI,-1
C,-1
AI,-1
A,1
D,1
AR,-1
AQ,-1
AR,1
A,1
AQ,-1
Q,-1
AQ,1
AB,-1
P,1
C,1
AC,1
AQ,1
U,-1
B,-1
U,1
A,1
AK,1
J,1
AK,-1
B,1
M,-1
M,1
M,-1
B,1
A,1
N,-1
S,1
U,-1
A,-1
L,1
H,1
A,-1
S,-1
Q,1
U,1
C,-1
S,1
L,-1
AR,-1
AC,-1
N,-1
AI,1
B,-1
A,-1
G,-1
AQ,-1
S,-1
P,-1
V,-1
U,-1
L,1
A,-1
S,1
S,-1
G,1
AC,1
D,-1
K,1
AR,-1
AK,-1
Y,-1
D,1
U,1
B,1
AI,1
AK,1
K,-1
C,1
N,1
S,1
S,-1
AH,-1
B,-1
AR,1
AK,1
D,-1
AC,-1
AQ,1
P,1
O,-1
Y,1
AH,1
K,1
AF,-1
AR,1
H,-1
AN,-1
AK,-1
J,-1
AI,-1
AN,1
AF,1
K,-1
AK,1
O,1
U,-1
U,1
AB,1
G,1
AB,-1
D,1
K,1
D,-1
C,-1
AR,-1
AI,-1
A,1
H,-1
AR,1
U,-1
A,1
AR,-1
AQ,-1
A,1
AA,-1
S,1
B,-1
AK,-1
AC,1
V,1
J,1
U,1
AQ,1
A,-1
AA,1
J,-1
A,1
A,-1
B,1
AR,1
H,1
Q,-1
AQ,1
K,-1
C,1
AK,1
P,-1
AR,-1
AI,1
AR,1
A,1
H,1
AR,-1
C,-1
O,-1
AC,1
A,-1
J,1
J,-1
O,1
B,-1
N,1
H,-1
H,1
AK,-1
D,1
A,1
N,-1
I,-1
L,-1
AI,1
G,-1
AR,-1
L,1
J,1
N,1
A,1
Q,1
Q,-1
S,-1
C,1
S,1
S,-1
N,-1
AK,-1
I,1
H,-1
B,1
K,1
AR,-1
AC,-1
N,-1
C,-1
A,1
C,1
AR,1
N,1
A,-1
AR,1
H,1
N,1
AH,-1
S,1
C,1
K,-1
B,1
L,-1
C,-1
AR,1
C,1
Q,1
AH,1
A,1
Q,-1
G,1
B,-1
M,1
B,1
L,1
AI,-1
K,1
AC,-1
AC,1
A,-1
AI,-1
A,1
M,-1
AC,-1
K,-1
L,-1
J,1
A,-1
AC,1
Q,1
AK,1
J,-1
C,-1
S,-1
Q,-1
AC,1
J,1
AR,-1
AK,1
B,-1
S,1
N,-1
C,1
B,-1
G,-1
N,1
J,1
G,1
AI,1
N,-1
J,1
AR,1
I,-1
B,-1
AI,1
C,-1
AK,1
AH,-1
AC,-1
Q,-1
AL,1
J,-1
AQ,-1
AL,-1
AQ,1
J,1
AL,1
AK,-1
B,1
AK,1
AC,1
I,1
A,-1
AL,-1
G,-1
G,1
J,1
N,1
C,-1
C,1
AC,-1
AC,1
J,-1
J,1
Q,1
H,-1
Q,1
V,-1
C,1
L,1
I,-1
N,-1
K,1
I,1
J,-1
AK,-1
AA,-1
I,-1
B,-1
AH,1
AI,-1
AK,1
D,-1
U,-1
C,-1
H,1
H,-1
G,-1
O,-1
AK,-1
H,1
Y,-1
AF,-1
I,1
U,1
N,1
C,-1
N,-1
S,-1
AA,1
AG,-1
N,1
N,-1
I,-1
N,1
H,-1
AK,1
H,1
AG,1
AI,1
AA,-1
S,1
J,1
H,-1
S,-1
AN,-1
AN,1
P,1
N,1
I,1
A,-1
AG,-1
H,1
M,1
AI,-1
AA,1
A,-1
AC,-1
H,-1
G,1
M,-1
AQ,-1
H,1
AI,1
AI,-1
AI,1
B,1
AP,-1
M,1
AI,-1
A,1
B,1
G,-1
A,-1
P,-1
K,-1
C,1
AI,1
N,-1
C,-1
A,1
Y,1
B,-1
AC,-1
G,-1
C,1
G,1
AQ,1
AQ,-1
AQ,-1
B,-1
H,-1
C,-1
B,1
L,-1
A,-1
H,1
AQ,1
A,1
M,-1
AP,1
AQ,-1
J,-1
AQ,-1
A,-1
H,-1
I,-1
B,-1
S,1
AK,-1
AI,-1
M,1
AP,-1
I,1
J,-1
M,-1
S,-1
M,1
G,-1
U,-1
A,-1
AK,-1
AK,1
C,1
AK,1
I,-1
AI,-1
U,1
B,1
C,-1
Y,-1
C,1
Y,1
U,-1
AQ,1
M,-1
N,-1
AQ,-1
AQ,1
AQ,-1
AP,1
Y,-1
B,-1
AI,1
G,1
AI,-1
I,1
AG,1
AN,-1
Y,1
AG,1
U,1
A,1
N,1
G,1
AM,-1
A,-1
Y,-1
AM,1
H,1
G,1
C,-1
AK,-1
AB,1
J,-1
H,-1
I,-1
P,1
AM,-1
J,-1
B,1
P,-1
Y,1
AB,-1
A,1
C,1
S,1
G,-1
N,-1
V,1
AC,1
A,1
B,-1
B,1
Q,-1
AO,-1
L,1
Q,1
AG,1
AC,-1
K,1
A,-1
AO,1
J,-1
A,1
B,-1
AI,1
N,1
C,-1
AI,1
J,1
N,-1
AI,-1
V,-1
AC,1
A,1
AI,1
AC,-1
AK,-1
AI,-1
AG,-1
AK,1
S,-1
AI,-1
K,-1
AR,-1
AK,-1
S,1
N,1
AG,-1
C,1
U,-1
AQ,1
N,-1
AB,1
K,1
AQ,1
Y,-1
AM,1
AQ,1
U,1
N,1
AR,-1
K,-1
K,1
C,-1
B,1
AQ,-1
G,1
AM,-1
A,-1
AO,-1
S,-1
C,1
AB,-1
AK,-1
F,1
AQ,-1
AK,1
AB,1
A,1
A,-1
AQ,1
AQ,-1
F,-1
B,-1
S,1
G,-1
AQ,-1
AI,1
M,1
A,-1
B,1
S,-1
AO,1
AA,-1
S,1
A,1
J,-1
G,-1
M,-1
U,-1
C,-1
N,-1
AK,-1
N,-1
AG,1
N,1
A,-1
J,1
N,-1
G,-1
S,-1
A,1
AG,-1
C,1
AP,1
AM,-1
AR,-1
AA,1
AJ,1
AA,-1
B,-1
S,1
J,-1
N,-1
J,1
J,-1
AJ,1
AJ,-1
I,1
AA,1
Y,1
S,-1
V,1
AJ,-1
AA,-1
AG,1
H,1
AB,-1
J,1
AP,-1
AA,-1
AB,1
J,-1
AG,1
J,1
AB,-1
C,-1
AC,1
C,1
A,-1
AP,1
V,-1
Y,-1
N,1
B,1
AI,-1
Y,1
B,1
A,-1
AM,1
B,-1
N,1
G,1
G,1
AM,-1
Y,-1
AA,1
S,1
AC,-1
AA,-1
P,-1
AB,1
B,-1
C,1
AM,-1
AG,-1
Y,1
AG,-1
AA,-1
AM,1
I,-1
AI,1
AB,-1
AQ,1
P,1
AA,1
AR,1
B,1
AA,-1
Y,-1
I,1
G,-1
Y,1
V,1
P,-1
AB,1
Q,-1
A,1
AR,1
AP,-1
Q,1
J,-1
A,1
AM,-1
AB,-1
AA,-1
V,-1
J,1
AQ,1
AR,1
A,1
J,-1
H,-1
Y,-1
B,1
AP,1
AB,1
AQ,-1
AJ,1
K,-1
P,1
Y,1
N,-1
AQ,1
H,1
AR,-1
V,1
C,1
J,1
AJ,-1
C,-1
AR,-1
AJ,1
Q,-1
AB,-1
B,-1
AJ,-1
H,-1
AC,1
AC,-1
H,1
AC,1
B,1
N,1
P,-1
H,-1
AR,-1
P,1
K,1
B,-1
C,-1
AQ,1
G,1
H,1
B,1
B,-1
A,-1
C,1
J,-1
AJ,1
AQ,-1
AR,1
B,1
AA,1
A,-1
AC,-1
J,1
N,1
AJ,-1
AR,-1
J,-1
AQ,1
AB,1
G,1
AM,1
K,-1
AB,-1
F,1
AM,1
AJ,1
B,-1
AA,-1
P,-1
AB,1
B,1
AB,-1
AB,1
E,1
AR,1
L,-1
L,1
AR,-1
AI,-1
AJ,-1
U,1
L,-1
U,-1
E,-1
AI,1
AI,-1
L,1
AM,-1
A,-1
AR,1
F,-1
AR,-1
AR,1
B,-1
I,-1
AJ,1
J,1
Q,1
Q,-1
AI,1
AB,-1
A,1
AR,1
AM,1
U,1
A,1
I,1
AI,1
Q,1
C,1
AR,-1
K,1
P,1
AI,-1
G,-1
B,1
AB,1
AI,-1
AR,-1
G,1
A,1
U,-1
AM,-1
K,-1
P,-1
G,-1
K,1
J,-1
AM,-1
C,-1
AQ,-1
G,1
AQ,1
AB,-1
AB,1
H,-1
AM,1
AB,-1
AM,1
AI,1
AB,1
H,1
AJ,-1
AR,1
C,-1
G,-1
AA,1
P,1
G,1
P,-1
U,1
K,-1
S,-1
P,1
AP,-1
Q,-1
G,-1
Q,1
AM,1
S,1
A,-1
AQ,-1
N,-1
L,-1
N,1
A,-1
P,-1
AI,1
M,1
AB,-1
AA,-1
AR,1
P,1
AC,1
P,-1
P,1
AN,1
M,-1
AE,1
H,-1
S,-1
AE,-1
C,-1
A,-1
G,1
A,1
AN,-1
H,1
AI,-1
A,1
AI,-1
H,-1
P,-1
V,-1
AQ,1
AQ,-1
AM,-1
AC,-1
AC,1
AK,-1
AI,1
B,-1
H,1
AQ,-1
AI,-1
AA,1
AQ,1
AI,1
A,-1
AK,1
C,1
V,1
C,-1
AA,-1
A,-1
J,1
AP,1
G,-1
AQ,1
H,-1
AR,1
M,1
AK,-1
AI,-1
V,-1
I,-1
AC,-1
J,-1
G,-1
H,1
G,-1
H,-1
A,1
AJ,1
U,-1
AC,1
G,1
Y,-1
AQ,-1
C,1
M,-1
G,1
A,1
AI,1
I,1
H,1
AK,-1
P,1
AA,1
M,1
M,-1
AJ,-1
AC,-1
G,1
AQ,-1
N,1
AK,1
AA,-1
AK,1
AJ,1
AA,1
U,1
AA,-1
G,1
AK,-1
AJ,-1
F,1
A,-1
H,-1
H,1
AC,1
J,1
AA,1
J,-1
A,1
A,-1
G,-1
AJ,1
G,1
AR,-1
S,1
F,-1
S,-1
P,-1
AR,1
A,-1
AK,1
B,1
S,1
AQ,-1
AI,1
L,1
AQ,1
C,-1
C,1
AH,-1
AK,1
G,-1
L,-1
G,1
F,1
J,1
S,-1
AJ,1
C,-1
F,-1
B,-1
AJ,-1
F,1
AH,1
AQ,1
J,-1
L,1
AA,-1
B,1
AI,-1
AI,-1
AA,1
C,1
F,-1
A,1
A,-1
F,1
F,-1
S,1
AK,-1
F,1
AQ,1
A,1
E,1
U,-1
U,1
AI,1
AA,-1
AJ,-1
K,1
P,1
AI,-1
C,-1
P,-1
AI,1
K,-1
K,1
AA,1
AQ,-1
AQ,1
A,-1
AP,-1
U,-1
AA,-1
AO,-1
AR,-1
B,-1
I,-1
C,1
AK,1
AC,-1
AQ,-1
C,-1
AK,-1
AA,1
AC,1
AA,1
E,-1
AR,1
I,1
AK,1
I,-1
AM,-1
A,1
F,-1
AO,-1
AR,1
A,1
AR,-1
A,1
H,1
F,1
F,-1
F,1
C,1
AR,1
F,-1
AR,-1
H,1
AR,1
AQ,-1
AC,-1
S,-1
AK,-1
AI,-1
B,-1
AB,1
C,-1
G,-1
AR,-1
AR,-1
C,1
B,1
AO,1
G,1
S,1
P,1
F,1
AO,-1
E,1
AA,1
AA,1
AO,1
AR,-1
AM,1
AM,-1
AO,1
AR,-1
A,-1
G,-1
AA,-1
H,-1
AB,-1
AA,1
H,1
AQ,-1
A,1
E,-1
AO,-1
N,-1
AB,1
C,1
E,1
AI,1
AM,1
AB,-1
AC,1
A,-1
A,1
AM,-1
AG,1
AM,-1
AI,-1
AG,1
B,-1
E,-1
K,-1
AM,1
AC,-1
A,-1
N,1
AM,1
AO,1
AI,1
AM,1
AM,-1
B,1
AM,1
H,-1
H,1
G,1
U,1
B,-1
E,1
AG,-1
AG,-1
B,1
AR,1
AR,1
G,-1
AB,1
U,-1
H,-1
AG,1
A,-1
AG,-1
N,-1
E,-1
AB,-1
AG,1
N,1
H,1
E,1
AR,-1
U,1
AI,-1
G,1
AN,1
AF,1
AR,-1
G,-1
N,-1
AG,1
AB,1
AB,-1
N,1
A,-1
AG,-1
H,-1
AI,1
AC,1
K,1
U,-1
E,-1
AA,-1
AR,1
H,-1
O,1
AI,-1
N,-1
F,-1
F,1
B,-1
AA,1
H,1
H,-1
F,-1
AR,-1
H,1
U,1
F,1
J,1
H,-1
AI,1
O,-1
C,-1
AC,-1
C,-1
S,-1
AF,-1
AE,1
S,1
K,-1
AG,1
I,1
AC,1
U,-1
I,-1
U,1
E,1
L,-1
AI,1
AK,-1
AC,-1
I,1
AC,1
B,1
AG,-1
AR,-1
B,-1
J,-1
AR,1
AD,1
AR,-1
N,1
G,1
J,1
G,-1
AH,-1
I,-1
N,-1
AE,1
AE,-1
E,-1
C,1
AE,1
N,1
C,-1
A,1
AC,-1
AE,-1
AR,1
S,-1
AH,1
E,1
AB,1
AH,-1
AR,1
AG,-1
C,1
J,-1
AH,1
S,1
AI,-1
N,-1
AK,-1
E,-1
AG,1
AB,-1
F,-1
AI,-1
B,1
A,1
C,-1
AD,-1
I,1
AE,1
F,1
Y,1
AC,1
AR,-1
C,1
I,-1
S,-1
E,1
AE,-1
AD,1
AG,1
S,1
AI,1
AC,-1
H,1
AG,-1
AB,1
AD,-1
B,-1
AG,-1
P,1
A,1
P,-1
E,-1
C,1
B,1
H,-1
AQ,1
P,1
C,-1
E,1
AQ,1
U,-1
AQ,1
AR,1
P,-1
H,1
C,-1
V,1
U,1
U,-1
AR,-1
P,1
P,-1
P,1
S,-1
V,-1
Y,-1
E,-1
AB,-1
AI,-1
B,-1
Y,1
Y,-1
AB,1
AQ,-1
N,1
AR,-1
AQ,1
N,-1
E,1
A,-1
P,-1
C,-1
AR,-1
S,1
S,-1
C,1
Y,1
AR,1
AD,1
C,1
P,1
Y,-1
N,1
N,-1
C,-1
AI,1
AR,1
C,-1
N,1
AR,1
AI,-1
S,1
P,-1
AQ,-1
AQ,-1
H,-1
AQ,-1
I,1
H,-1
H,1
AK,1
C,-1
G,1
C,-1
A,1
H,-1
AK,1
AD,-1
L,1
AI,1
L,-1
B,1
AK,1
P,1
AE,-1
U,1
U,-1
AG,1
AN,-1
AB,-1
G,-1
P,-1
N,-1
I,-1
AR,1
AB,1
AK,1
AB,-1
AB,1
AN,1
I,1
A,-1
AN,-1
B,1
P,1
E,-1
AN,1
AI,-1
AN,-1
AN,1
Y,1
AF,1
F,-1
B,-1
AK,-1
I,-1
Y,-1
AG,-1
N,1
AG,1
I,1
G,-1
H,1
L,1
AG,-1
L,-1
U,1
A,1
AK,1
AK,-1
M,1
AF,-1
AR,-1
P,-1
U,-1
AB,-1
AQ,1
A,-1
AE,1
AQ,-1
S,-1
H,-1
AE,-1
AN,-1
AG,1
I,-1
P,1
B,-1
AI,1
S,1
AC,1
B,1
H,1
A,1
J,1
J,-1
AR,1
A,-1
A,1
U,1
U,-1
AI,-1
AR,-1
AC,-1
AG,-1
AR,1
N,-1
N,1
B,-1
H,1
S,-1
AC,1
S,1
N,-1
P,-1
S,-1
J,1
AR,1
J,1
P,1
U,1
B,1
AQ,1
AQ,1
Y,1
U,-1
AC,-1
B,-1
AN,1
P,-1
G,-1
V,1
AF,1
AK,1
AK,-1
Q,-1
Q,1
AF,-1
B,1
AI,1
P,1
S,1
AK,1
AG,-1
M,-1
AK,-1
J,-1
AQ,1
G,1
AP,-1
AI,-1
S,-1
N,-1
N,1
AR,-1
AR,-1
H,-1
S,1
G,1
Q,-1
AB,1
G,-1
Q,-1
N,-1
N,1
L,1
G,-1
U,1
Q,-1
AQ,-1
J,-1
I,1
N,-1
K,1
AD,-1
P,-1
I,-1
AQ,1
I,1
Q,-1
U,-1
B,-1
AI,-1
AR,1
AK,-1
A,-1
K,-1
W,-1
AE,-1
AG,-1
I,-1
AK,1
AQ,-1
P,1
A,1
J,1
I,1
AG,1
AQ,-1
N,-1
AE,1
AK,1
AE,-1
AR,1
Q,-1
AE,1
U,1
W,1
AK,-1
AB,-1
L,-1
AI,1
Q,1
AB,1
AK,1
Q,1
B,1
N,1
J,-1
U,-1
G,1
AQ,-1
P,-1
AD,1
H,-1
N,1
AK,1
P,1
M,1
AQ,1
AQ,1
Q,-1
AB,-1
AC,1
AC,-1
B,-1
P,-1
AI,-1
L,1
AI,1
AP,-1
Q,1
AD,-1
I,-1
U,1
AI,-1
AK,-1
AD,1
A,-1
I,1
AQ,1
B,1
AJ,1
AJ,-1
AJ,1
W,-1
M,-1
W,1
B,1
AQ,-1
Q,1
A,1
G,1
Q,-1
L,-1
F,1
AK,-1
AQ,-1
AJ,1
AD,-1
Q,-1
Q,-1
J,1
AK,1
B,-1
U,-1
V,-1
J,-1
AR,-1
H,1
H,-1
E,1
AJ,-1
Q,-1
AJ,-1
Q,1
B,-1
AI,1
E,-1
Q,1
AK,-1
AE,-1
F,-1
V,1
H,1
B,1
AI,1
B,1
J,1
J,-1
Q,1
AQ,1
AK,-1
AI,-1
AQ,1
J,1
AE,1
AK,1
AR,1
F,1
J,1
J,-1
H,-1
A,-1
AR,-1
AQ,-1
J,-1
E,1
AD,1
AQ,1
A,-1
C,1
AK,-1
Q,1
AJ,1
U,1
AR,1
U,-1
L,1
Q,-1
AI,1
AQ,-1
H,1
AI,-1
H,-1
C,-1
A,1
AD,-1
B,-1
AQ,-1
B,1
AJ,1
AD,1
AQ,-1
AK,1
AJ,-1
AR,-1
AK,-1
AQ,1
AQ,-1
K,1
AJ,-1
AQ,1
A,-1
H,1
AK,1
Q,-1
P,1
AJ,1
AR,1
AA,-1
AI,-1
C,1
AR,-1
AJ,-1
AQ,-1
A,-1
Q,-1
B,-1
B,-1
B,1
H,-1
Q,1
A,1
AJ,1
AD,-1
A,-1
A,1
AJ,-1
Q,1
A,1
Q,-1
B,-1
P,-1
C,-1
A,-1
J,1
I,-1
A,1
Q,-1
B,1
AA,1
W,-1
J,-1
E,-1
AP,1
AD,1
AR,1
U,1
AA,-1
AK,-1
E,1
AC,1
Q,1
U,-1
C,1
V,-1
AD,-1
C,1
C,-1
Q,-1
S,-1
J,1
H,1
W,1
S,1
AQ,1
AE,-1
AR,-1
Y,-1
AQ,-1
AR,-1
Q,1
AC,-1
AP,-1
J,-1
AJ,1
C,-1
N,1
W,-1
G,1
E,-1
W,1
AR,-1
I,1
A,1
AG,-1
Q,-1
AA,1
F,-1
A,-1
AI,1
Q,1
AG,1
N,1
AQ,1
K,-1
U,1
G,1
K,1
J,1
Q,-1
I,-1
G,-1
AI,1
AI,-1
AR,1
U,-1
S,-1
AR,1
J,-1
U,1
AJ,1
F,1
H,-1
AI,1
F,-1
AK,1
AK,1
J,1
P,1
G,-1
I,1
N,1
I,-1
P,-1
S,1
AK,-1
I,1
AR,-1
AJ,-1
N,-1
AA,-1
A,1
J,-1
Q,1
AI,1
AA,1
B,-1
I,-1
AH,-1
AK,-1
AH,1
AH,-1
F,1
J,1
AL,1
J,-1
N,-1
N,1
AK,1
AK,-1
A,-1
F,-1
A,-1
AJ,1
AQ,-1
AJ,-1
A,1
Q,-1
B,1
AK,1
N,-1
H,1
G,-1
N,1
AR,1
AK,1
G,-1
N,-1
N,-1
AE,1
AH,-1
AL,-1
P,1
K,-1
N,1
I,1
K,1
AJ,-1
A,-1
J,1
AL,1
AH,1
AE,-1
AP,1
AP,1
N,1
J,-1
P,-1
A,1
G,1
AG,1
G,1
AG,-1
AL,-1
AB,1
AK,-1
AA,-1
AR,-1
AG,1
AH,1
B,-1
AK,-1
S,-1
A,1
AA,-1
AN,-1
AR,-1
S,1
G,-1
AR,1
AI,-1
AA,-1
P,-1
AQ,-1
M,1
I,-1
AB,-1
J,1
Q,1
K,-1
H,1
AG,1
AI,-1
AR,1
AR,-1
AM,-1
AC,1
J,-1
Q,-1
N,-1
B,1
AP,1
AE,1
G,-1
AQ,1
J,1
AE,-1
B,-1
AE,1
H,-1
H,1
U,-1
H,-1
G,1
AI,-1
AR,-1
H,1
AR,1
L,-1
P,1
AE,-1
N,1
AM,-1
S,-1
J,-1
M,-1
L,1
AC,-1
H,1
B,1
H,-1
S,1
L,-1
N,-1
AP,-1
A,-1
G,-1
L,1
Q,1
AB,1
L,-1
AK,1
AG,-1
N,-1
A,1
U,-1
N,-1
H,-1
N,1
J,1
U,-1
AM,1
J,-1
W,-1
U,1
AR,1
AP,1
AP,-1
Q,-1
AK,1
P,1
AQ,1
AB,-1
Y,1
W,1
Y,-1
AQ,1
AP,1
AM,-1
I,1
AA,-1
L,1
AP,-1
AM,1
P,-1
P,-1
AC,1
B,1
W,-1
J,1
J,-1
A,-1
AP,1
Q,1
AP,-1
AM,1
AA,1
G,-1
N,-1
F,1
F,-1
AQ,-1
G,1
K,1
AQ,1
Q,-1
B,-1
A,-1
AM,-1
J,1
Y,1
B,1
A,1
P,1
AM,1
G,-1
AC,-1
AA,1
W,1
B,1
U,1
S,-1
N,1
AA,1
Y,-1
AE,1
AC,1
AM,-1
AP,1
N,-1
N,-1
G,1
H,-1
U,1
AQ,-1
P,1
AC,-1
AJ,1
AR,1
AK,-1
Y,1
AB,1
A,1
AE,-1
AB,-1
AQ,-1
AB,1
S,1
U,-1
AE,1
Q,1
AJ,-1
A,-1
H,1
AJ,1
AE,-1
B,-1
AE,1
H,-1
AD,1
A,-1
AB,-1
AB,1
AA,1
P,-1
AD,-1
A,1
H,1
AJ,1
Q,-1
AA,-1
AE,-1
Y,-1
P,1
A,1
Q,1
AA,-1
AI,1
A,-1
AA,1
A,1
B,-1
AA,1
P,-1
A,-1
AI,-1
AM,-1
AQ,1
AR,-1
A,-1
AA,-1
AK,-1
AA,1
A,1
A,1
AM,1
AI,1
A,-1
AJ,-1
J,-1
I,-1
AA,-1
H,-1
AI,-1
U,-1
A,1
AM,-1
W,-1
J,1
Y,1
AB,-1
AJ,1
AJ,-1
J,-1
N,1
Q,-1
AK,1
U,1
G,1
AR,-1
AE,1
AB,1
AA,1
J,1
G,-1
AJ,1
AE,-1
AM,-1
P,1
AM,-1
AB,-1
A,-1
G,-1
AR,1
A,-1
H,1
AR,1
N,-1
AK,1
Q,1
AA,-1
Y,-1
AE,1
AD,1
AA,1
B,-1
A,1
AN,1
AN,-1
Y,1
AN,1
N,1
H,1
J,-1
J,1
AK,-1
N,1
AR,-1
AR,1
J,-1
A,-1
AF,1
Y,-1
AJ,-1
AJ,-1
AD,-1
AP,-1
O,1
B,1
AC,1
J,1
AK,1
H,-1
AQ,-1
AP,1
Y,1
D,1
J,-1
B,-1
B,1
AQ,1
V,1
AQ,-1
H,-1
Q,1
F,1
I,1
M,1
P,-1
AJ,1
AD,1
J,1
AJ,1
D,-1
M,-1
I,-1
AK,-1
AJ,-1
B,-1
AK,-1
AK,1
AC,-1
AB,1
AJ,-1
N,-1
J,-1
AR,-1
K,-1
AD,-1
AG,1
Q,-1
AB,-1
AG,-1
O,-1
K,1
B,1
AK,-1
O,1
AC,1
AC,-1
J,1
AG,1
AE,-1
Q,-1
U,-1
AC,1
S,-1
H,-1
AG,-1
I,1
AP,-1
AO,-1
AG,1
U,1
F,-1
AO,-1
V,-1
J,-1
B,-1
B,1
AC,-1
AK,1
N,1
J,1
AO,1
B,-1
H,-1
AR,1
M,1
H,1
AO,-1
AR,1
AC,1
AO,-1
P,1
J,-1
H,1
AG,1
B,1
P,-1
H,-1
H,1
H,-1
AA,-1
AG,-1
AK,-1
AP,1
U,-1
AG,1
B,-1
J,1
AK,1
AG,-1
U,1
AA,1
V,1
J,-1
H,1
AC,-1
M,-1
AC,1
D,1
AR,-1
AR,1
A,1
P,1
N,-1
AK,1
I,-1
J,1
U,-1
AR,-1
AA,-1
AR,-1
N,1
H,1
AP,-1
I,1
AA,1
N,-1
U,1
J,-1
J,1
U,-1
AA,-1
S,1
N,1
I,-1
AC,-1
AB,1
B,1
AA,-1
AR,1
P,-1
V,-1
M,1
AA,-1
AK,1
I,1
I,-1
AA,-1
F,1
AP,1
U,1
AJ,1
U,-1
S,-1
E,1
A,-1
AA,1
I,1
AG,-1
I,-1
B,-1
K,-1
B,-1
M,-1
S,1
V,1
J,-1
L,-1
U,1
AJ,-1
AE,1
V,-1
B,1
C,1
B,-1
L,1
B,1
AD,1
A,-1
P,1
AB,-1
AC,1
AR,1
Y,-1
N,-1
Y,1
K,1
AR,-1
Y,-1
A,1
N,1
D,-1
D,1
N,-1
AQ,1
AQ,-1
A,1
AC,-1
Q,1
Y,1
AQ,1
AB,1
H,1
AP,-1
C,-1
Q,-1
N,1
AA,1
B,-1
AR,1
A,-1
H,1
AD,-1
C,1
A,-1
M,1
AA,1
AQ,-1
S,-1
AA,1
AD,1
AG,1
AA,-1
AR,-1
AA,-1
P,-1
B,1
D,-1
AR,1
AA,1
AO,1
AK,-1
F,1
AK,-1
AO,1
B,1
Y,-1
A,1
B,-1
B,1
AA,-1
S,1
AO,-1
A,-1
P,1
AA,1
AG,1
N,1
B,-1
AO,-1
A,1
A,-1
AG,-1
AP,1
F,-1
AR,-1
O,-1
M,-1
AK,1
AA,-1
AG,-1
P,-1
AJ,1
AR,1
AB,-1
AR,-1
O,1
A,1
S,-1
AC,1
AA,1
S,1
AJ,1
AQ,1
P,1
S,-1
AA,-1
H,-1
F,1
M,1
AK,1
AR,1
AJ,1
C,-1
P,-1
P,1
AP,-1
M,-1
A,1
S,1
J,1
AA,1
M,1
F,1
H,-1
AC,-1
A,-1
AQ,-1
AB,1
